C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_13_210.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_13_210.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_13_210.jpg,0.2272228,1,0,27.48105
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_13_287.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_13_287.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_13_287.jpg,0,1,0,28.22758
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_13_370.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_13_370.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_13_370.jpg,0,1,0,28.96294
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_13_454.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_13_454.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_13_454.jpg,0,1,0,29.69805
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_13_534.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_13_534.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_13_534.jpg,0,1,0,30.19124
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_13_616.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_13_616.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_13_616.jpg,0,1,0,30.19046
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_13_700.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_13_700.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_13_700.jpg,0.2,1,0,30.17917
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_13_783.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_13_783.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_13_783.jpg,0,1,0,30.18972
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_13_866.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_13_866.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_13_866.jpg,0,1,0,30.19022
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_13_947.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_13_947.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_13_947.jpg,0,1,0,30.1903
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_14_032.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_14_032.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_14_032.jpg,0,1,0,30.19035
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_14_115.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_14_115.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_14_115.jpg,0,1,0,30.19032
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_14_201.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_14_201.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_14_201.jpg,0,1,0,30.19031
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_14_283.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_14_283.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_14_283.jpg,0,1,0,30.19032
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_14_368.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_14_368.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_14_368.jpg,0,1,0,30.19032
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_14_439.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_14_439.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_14_439.jpg,0,1,0,30.19029
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_14_517.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_14_517.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_14_517.jpg,0.1,1,0,30.18764
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_14_605.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_14_605.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_14_605.jpg,0,1,0,30.1901
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_14_691.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_14_691.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_14_691.jpg,0,1,0,30.19028
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_14_774.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_14_774.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_14_774.jpg,0,1,0,30.19028
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_14_863.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_14_863.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_14_863.jpg,0,1,0,30.19032
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_14_948.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_14_948.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_14_948.jpg,0,1,0,30.1903
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_15_032.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_15_032.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_15_032.jpg,0,1,0,30.19029
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_15_121.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_15_121.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_15_121.jpg,0,1,0,30.19029
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_15_209.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_15_209.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_15_209.jpg,0,1,0,30.19032
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_15_278.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_15_278.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_15_278.jpg,0,1,0,30.18997
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_15_364.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_15_364.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_15_364.jpg,0,1,0,30.19018
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_15_431.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_15_431.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_15_431.jpg,0,1,0,30.1902
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_15_517.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_15_517.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_15_517.jpg,0,1,0,30.19023
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_15_584.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_15_584.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_15_584.jpg,0,1,0,30.19011
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_15_653.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_15_653.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_15_653.jpg,0,1,0,30.19018
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_15_737.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_15_737.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_15_737.jpg,0,1,0,30.19017
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_15_826.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_15_826.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_15_826.jpg,0,1,0,30.19016
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_15_913.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_15_913.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_15_913.jpg,0,1,0,30.19062
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_15_999.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_15_999.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_15_999.jpg,0,1,0,30.19032
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_16_084.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_16_084.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_16_084.jpg,0,1,0,30.18974
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_16_170.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_16_170.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_16_170.jpg,0,1,0,30.19044
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_16_256.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_16_256.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_16_256.jpg,0,1,0,30.19034
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_16_342.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_16_342.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_16_342.jpg,0,1,0,30.19032
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_16_427.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_16_427.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_16_427.jpg,0,1,0,30.19031
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_16_513.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_16_513.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_16_513.jpg,0,1,0,30.19033
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_16_597.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_16_597.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_16_597.jpg,0,1,0,30.19036
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_16_680.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_16_680.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_16_680.jpg,0,1,0,30.19035
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_16_764.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_16_764.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_16_764.jpg,0,1,0,30.19034
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_16_848.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_16_848.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_16_848.jpg,0,1,0,30.19036
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_16_932.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_16_932.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_16_932.jpg,0,1,0,30.19034
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_17_015.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_17_015.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_17_015.jpg,0,1,0,30.19033
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_17_084.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_17_084.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_17_084.jpg,0,1,0,30.19036
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_17_164.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_17_164.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_17_164.jpg,0,1,0,30.19037
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_17_247.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_17_247.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_17_247.jpg,-0.15,1,0,30.18439
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_17_330.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_17_330.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_17_330.jpg,-0.05973469,1,0,30.19059
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_17_415.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_17_415.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_17_415.jpg,0,1,0,30.1901
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_17_497.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_17_497.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_17_497.jpg,0,1,0,30.19055
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_17_582.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_17_582.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_17_582.jpg,0,1,0,30.19027
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_17_664.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_17_664.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_17_664.jpg,0,1,0,30.19031
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_17_747.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_17_747.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_17_747.jpg,-0.05,1,0,30.18989
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_17_831.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_17_831.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_17_831.jpg,-0.183079,1,0,30.18169
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_17_913.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_17_913.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_17_913.jpg,0,1,0,30.18964
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_17_998.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_17_998.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_17_998.jpg,0,1,0,30.19019
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_18_080.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_18_080.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_18_080.jpg,0,1,0,30.1903
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_18_165.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_18_165.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_18_165.jpg,0,1,0,30.19037
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_18_248.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_18_248.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_18_248.jpg,0,1,0,30.19024
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_18_333.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_18_333.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_18_333.jpg,0,1,0,30.19029
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_18_417.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_18_417.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_18_417.jpg,-0.05,1,0,30.18953
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_18_504.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_18_504.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_18_504.jpg,-0.07087635,1,0,30.19032
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_18_587.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_18_587.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_18_587.jpg,0,1,0,30.19022
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_18_669.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_18_669.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_18_669.jpg,0,1,0,30.19025
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_18_751.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_18_751.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_18_751.jpg,0,1,0,30.18933
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_18_837.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_18_837.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_18_837.jpg,0,1,0,30.19042
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_18_920.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_18_920.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_18_920.jpg,0,1,0,30.1903
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_19_002.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_19_002.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_19_002.jpg,0,1,0,30.1903
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_19_086.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_19_086.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_19_086.jpg,0,1,0,30.1903
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_19_169.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_19_169.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_19_169.jpg,0,1,0,30.19031
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_19_254.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_19_254.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_19_254.jpg,0,1,0,30.19029
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_19_337.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_19_337.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_19_337.jpg,0,1,0,30.19027
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_19_421.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_19_421.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_19_421.jpg,0,1,0,30.19029
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_19_506.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_19_506.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_19_506.jpg,0,1,0,30.19031
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_19_590.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_19_590.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_19_590.jpg,0,1,0,30.1903
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_19_676.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_19_676.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_19_676.jpg,0,1,0,30.19032
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_19_757.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_19_757.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_19_757.jpg,0,1,0,30.19032
C:\Users\Qiming\Documents\IMG\center_2017_03_01_13_53_19_843.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_01_13_53_19_843.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_01_13_53_19_843.jpg,0,1,0,30.19057
