C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_04_651.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_04_651.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_04_651.jpg,0,0,0,28.19883
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_04_726.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_04_726.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_04_726.jpg,0,0,0,27.96857
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_04_805.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_04_805.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_04_805.jpg,0,0,0,27.74299
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_04_883.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_04_883.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_04_883.jpg,0,0,0,27.57541
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_04_960.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_04_960.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_04_960.jpg,0,0,0,27.35365
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_05_038.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_05_038.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_05_038.jpg,0,0,0,27.13371
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_05_122.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_05_122.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_05_122.jpg,0,0.07308736,0,26.91555
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_05_197.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_05_197.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_05_197.jpg,0,0.2988417,0,26.87194
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_05_274.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_05_274.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_05_274.jpg,0,0.5310206,0,27.05452
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_05_355.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_05_355.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_05_355.jpg,0,0.7730954,0,27.46536
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_05_436.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_05_436.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_05_436.jpg,0,1,0,28.09913
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_05_517.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_05_517.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_05_517.jpg,0,1,0,28.84175
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_05_595.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_05_595.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_05_595.jpg,0,1,0,29.57717
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_05_673.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_05_673.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_05_673.jpg,0,1,0,30.18923
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_05_756.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_05_756.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_05_756.jpg,0,1,0,30.19028
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_05_840.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_05_840.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_05_840.jpg,0,1,0,30.19027
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_05_919.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_05_919.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_05_919.jpg,0,1,0,30.19029
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_06_001.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_06_001.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_06_001.jpg,0,1,0,30.19028
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_06_081.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_06_081.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_06_081.jpg,0,1,0,30.06248
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_06_162.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_06_162.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_06_162.jpg,0,1,0,30.11151
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_06_246.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_06_246.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_06_246.jpg,0,1,0,30.19345
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_06_332.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_06_332.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_06_332.jpg,0,1,0,30.31478
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_06_417.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_06_417.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_06_417.jpg,0,1,0,30.19064
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_06_504.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_06_504.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_06_504.jpg,0,1,0,30.18948
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_06_586.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_06_586.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_06_586.jpg,0,1,0,30.19047
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_06_667.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_06_667.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_06_667.jpg,0,1,0,30.1906
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_06_746.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_06_746.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_06_746.jpg,0,1,0,30.1906
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_06_832.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_06_832.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_06_832.jpg,0,1,0,30.19057
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_06_909.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_06_909.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_06_909.jpg,0,1,0,30.19057
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_06_992.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_06_992.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_06_992.jpg,0,1,0,30.19057
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_07_076.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_07_076.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_07_076.jpg,0,1,0,30.19057
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_07_158.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_07_158.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_07_158.jpg,0,1,0,30.19057
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_07_237.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_07_237.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_07_237.jpg,0,1,0,30.19057
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_07_322.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_07_322.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_07_322.jpg,0,1,0,30.19057
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_07_409.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_07_409.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_07_409.jpg,0,1,0,30.19059
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_07_488.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_07_488.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_07_488.jpg,0,1,0,30.19056
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_07_569.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_07_569.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_07_569.jpg,0,1,0,30.19055
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_07_651.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_07_651.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_07_651.jpg,0,1,0,30.19056
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_07_735.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_07_735.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_07_735.jpg,0,1,0,30.19056
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_07_815.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_07_815.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_07_815.jpg,0,1,0,30.19057
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_07_899.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_07_899.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_07_899.jpg,0,1,0,30.19055
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_07_982.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_07_982.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_07_982.jpg,0,1,0,30.19059
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_08_063.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_08_063.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_08_063.jpg,0,1,0,30.19058
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_08_145.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_08_145.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_08_145.jpg,0.0634545,1,0,30.18896
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_08_230.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_08_230.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_08_230.jpg,0,1,0,30.19053
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_08_316.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_08_316.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_08_316.jpg,0,1,0,30.19057
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_08_400.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_08_400.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_08_400.jpg,0,1,0,30.19057
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_08_484.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_08_484.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_08_484.jpg,0,1,0,30.19059
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_08_566.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_08_566.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_08_566.jpg,0,1,0,30.19059
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_08_649.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_08_649.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_08_649.jpg,0,1,0,30.19056
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_08_733.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_08_733.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_08_733.jpg,0,1,0,30.19058
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_08_813.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_08_813.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_08_813.jpg,0,1,0,30.19058
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_08_896.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_08_896.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_08_896.jpg,0.1,1,0,30.18803
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_08_981.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_08_981.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_08_981.jpg,0,1,0,30.19057
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_09_062.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_09_062.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_09_062.jpg,0,1,0,30.19057
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_09_143.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_09_143.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_09_143.jpg,0,1,0,30.19059
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_09_228.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_09_228.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_09_228.jpg,0,1,0,30.1906
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_09_309.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_09_309.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_09_309.jpg,0,1,0,30.1906
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_09_395.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_09_395.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_09_395.jpg,0,1,0,30.19061
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_09_478.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_09_478.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_09_478.jpg,0,1,0,30.19062
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_09_564.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_09_564.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_09_564.jpg,0,1,0,30.1906
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_09_647.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_09_647.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_09_647.jpg,0,1,0,30.1906
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_09_728.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_09_728.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_09_728.jpg,0,1,0,30.19059
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_09_811.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_09_811.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_09_811.jpg,0,1,0,30.19059
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_09_894.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_09_894.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_09_894.jpg,0,1,0,30.19061
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_09_977.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_09_977.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_09_977.jpg,0,1,0,30.19058
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_10_059.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_10_059.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_10_059.jpg,0,1,0,30.19059
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_10_142.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_10_142.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_10_142.jpg,0.15,1,0,30.18464
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_10_223.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_10_223.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_10_223.jpg,0.1276006,1,0,30.18934
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_10_307.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_10_307.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_10_307.jpg,0,1,0,30.19039
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_10_389.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_10_389.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_10_389.jpg,0,1,0,30.19058
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_10_474.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_10_474.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_10_474.jpg,0,1,0,30.19065
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_10_558.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_10_558.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_10_558.jpg,0,1,0,30.19067
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_10_642.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_10_642.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_10_642.jpg,0,1,0,30.19067
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_10_722.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_10_722.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_10_722.jpg,0,1,0,30.19066
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_10_792.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_10_792.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_10_792.jpg,0,1,0,30.19066
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_10_873.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_10_873.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_10_873.jpg,0,1,0,30.19068
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_10_955.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_10_955.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_10_955.jpg,0,1,0,30.19068
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_11_040.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_11_040.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_11_040.jpg,0,1,0,30.19066
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_11_123.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_11_123.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_11_123.jpg,0,1,0,30.19068
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_11_207.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_11_207.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_11_207.jpg,0,1,0,30.19065
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_11_290.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_11_290.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_11_290.jpg,0,1,0,30.19069
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_11_368.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_11_368.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_11_368.jpg,0,1,0,30.19067
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_11_449.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_11_449.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_11_449.jpg,0,1,0,30.19065
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_11_528.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_11_528.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_11_528.jpg,0,1,0,30.19068
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_11_609.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_11_609.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_11_609.jpg,0,1,0,30.19065
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_11_687.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_11_687.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_11_687.jpg,0,1,0,30.19065
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_11_769.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_11_769.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_11_769.jpg,0,1,0,30.19069
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_11_851.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_11_851.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_11_851.jpg,0,1,0,30.19066
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_11_929.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_11_929.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_11_929.jpg,0,1,0,30.19067
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_12_012.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_12_012.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_12_012.jpg,0,1,0,30.19067
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_12_093.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_12_093.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_12_093.jpg,0,1,0,30.19065
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_12_175.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_12_175.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_12_175.jpg,0,1,0,30.19068
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_12_255.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_12_255.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_12_255.jpg,0,1,0,30.19066
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_12_336.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_12_336.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_12_336.jpg,0,1,0,30.19065
C:\Users\Qiming\Documents\IMG\center_2017_03_06_12_49_12_417.jpg,C:\Users\Qiming\Documents\IMG\left_2017_03_06_12_49_12_417.jpg,C:\Users\Qiming\Documents\IMG\right_2017_03_06_12_49_12_417.jpg,0,1,0,30.19067
